Ort;behaelter_beschreibung;strasse;hausnummer;name;plz;abrufauftrag;zusatz;bezeichnung;longitude;latitude;BTyp;tag;woche
Jena;Restabfall;Schleidenstraße;2;;7745;N;;;11,57214;50,92381;2R;Di;u
Jena;Restabfall;Schleidenstraße;23;;7745;N;;;11,57240;50,92231;2R;Di;u
Jena;Restabfall;Schleidenstraße;25;;7745;N;;;11,57249;50,92206;2R;Di;u
Jena;Restabfall;Schleidenstraße;3;;7745;N;;;11,57235;50,92356;2R;Di;u
Jena;Restabfall;Schleidenstraße;4;;7745;N;;;11,57217;50,92355;2R;Di;u
Jena;Restabfall;Schleidenstraße;5;;7745;N;;;11,57236;50,92336;2R;Di;u
Jena;Restabfall;Schleidenstraße;6;;7745;N;;Süd;11,57218;50,92334;2R;Di;u
Jena;Restabfall;Schleidenstraße;7;;7745;N;;;11,57236;50,92324;2R;Di;u
Jena;Restabfall;Schleidenstraße;8;;7745;N;;;11,57218;50,92317;2R;Di;u
Jena;Restabfall;Schlendorfer Oberweg;1;;7749;N;;;11,60466;50,92593;2R;Fr;g
Jena;Restabfall;Schlendorfer Oberweg;10;;7749;N;;;11,60649;50,92664;2R;Fr;g
Jena;Restabfall;Schlendorfer Oberweg;11;;7749;N;;;11,60593;50,92606;2R;Fr;g
Jena;Restabfall;Schlendorfer Oberweg;11A;;7749;N;;;11,60593;50,92606;2R;Fr;g
Jena;Restabfall;Schlendorfer Oberweg;12;;7749;N;;;11,60698;50,92680;2R;Fr;g
Jena;Restabfall;Schlendorfer Oberweg;13;;7749;N;;;11,60613;50,92621;2R;Fr;g
Jena;Restabfall;Schlendorfer Oberweg;13A;;7749;N;;;11,60613;50,92621;2R;Fr;g
Jena;Restabfall;Schlendorfer Oberweg;13C;;7749;N;;;11,60613;50,92621;2R;Fr;g
Jena;Restabfall;Schlendorfer Oberweg;14;;7749;N;;;11,60747;50,92696;2R;Fr;g
Jena;Restabfall;Schlendorfer Oberweg;15;;7749;N;;;11,60633;50,92636;2R;Fr;g
Jena;Restabfall;Schlendorfer Oberweg;16;;7749;N;;;11,60797;50,92711;2R;Fr;g
Jena;Restabfall;Schlendorfer Oberweg;17;;7749;N;;;11,60653;50,92650;2R;Fr;g
Jena;Restabfall;Schlendorfer Oberweg;19;;7749;N;;;11,60678;50,92661;2R;Fr;g
Jena;Restabfall;Schlendorfer Oberweg;2;;7749;N;;;11,60483;50,92602;2R;Fr;g
Jena;Restabfall;Schlendorfer Oberweg;25;;7749;N;;;11,60759;50,92687;2R;Fr;g
Jena;Restabfall;Schlendorfer Oberweg;27;;7749;N;;;11,60786;50,92696;2R;Fr;g
Jena;Restabfall;Schlendorfer Oberweg;29;;7749;N;;;11,60814;50,92702;2R;Fr;g
Jena;Restabfall;Schlendorfer Oberweg;3;;7749;N;;;11,60495;50,92588;2R;Fr;g
Jena;Restabfall;Schlendorfer Oberweg;4;;7749;N;;;11,60536;50,92592;2R;Fr;g
Jena;Restabfall;Schlendorfer Oberweg;5;;7749;N;;;11,60524;50,92582;2R;Fr;g
Jena;Restabfall;Schlendorfer Oberweg;6;;7749;N;;;11,60576;50,92612;2R;Fr;g
Jena;Restabfall;Schlendorfer Oberweg;7;;7749;N;;;11,60553;50,92578;2R;Fr;g
Jena;Restabfall;Schlendorfer Oberweg;8;;7749;N;;;11,60612;50,92638;2R;Fr;g
Jena;Restabfall;Schlendorfer Oberweg;9;;7749;N;;;11,60573;50,92592;2R;Fr;g
Jena;Restabfall;Schlendorfer Straße;1;;7749;N;;;11,60342;50,92544;2R;Fr;g
Jena;Restabfall;Schlendorfer Straße;10;;7749;N;;;11,60504;50,92625;2R;Fr;g
Jena;Restabfall;Schlendorfer Straße;11;;7749;N;;;11,60487;50,92630;2R;Fr;g
Jena;Restabfall;Schlendorfer Straße;2;;7749;N;;;11,60369;50,92544;2R;Fr;g
Jena;Restabfall;Schlendorfer Straße;2A;;7749;N;;;11,60369;50,92544;2R;Fr;g
Jena;Restabfall;Schlendorfer Straße;3;;7749;N;;;11,60372;50,92562;2R;Fr;g
Jena;Restabfall;Schlendorfer Straße;3A;;7749;N;;;11,60372;50,92562;2R;Fr;g
Jena;Restabfall;Schlendorfer Straße;4;;7749;N;;;11,60430;50,92580;2R;Fr;g
Jena;Restabfall;Schlendorfer Straße;5;;7749;N;;;11,60403;50,92579;2R;Fr;g
Jena;Restabfall;Schlendorfer Straße;6;;7749;N;;;11,60469;50,92603;2R;Fr;g
Jena;Restabfall;Schlendorfer Straße;7;;7749;N;;;11,60433;50,92597;2R;Fr;g
Jena;Restabfall;Schlendorfer Straße;8;;7749;N;;;11,60486;50,92614;2R;Fr;g
Jena;Restabfall;Schlendorfer Straße;9;;7749;N;;;11,60461;50,92614;2R;Fr;g
Jena;Restabfall;Schlippenstraße;;;7749;N;;;11,60251;50,93212;2R;Fr;g
Jena;Restabfall;Schlippenstraße;1;;7749;N;;;11,60411;50,93139;2R;Fr;g
Jena;Restabfall;Schlippenstraße;10-12;;7749;N;;Wenigenjena;11,60280;50,93214;4R;Fr;g
Jena;Restabfall;Schlippenstraße;10-12;;7749;N;;Wenigenjena;11,60280;50,93214;4R;Mi;w
Jena;Restabfall;Schlippenstraße;11;;7749;N;;;11,60321;50,93188;2R;Fr;g
Jena;Restabfall;Schlippenstraße;13;;7749;N;;;11,60305;50,93196;2R;Fr;g
Jena;Restabfall;Schlippenstraße;15+17+19;;7749;N;;;11,60295;50,93200;4R;Mi;w
Jena;Restabfall;Schlippenstraße;2;;7749;N;;;11,60388;50,93168;2R;Fr;g
Jena;Restabfall;Schlippenstraße;20;;7749;N;;;11,60187;50,93227;2R;Fr;g
Jena;Restabfall;Schlippenstraße;22;;7749;N;;;11,60152;50,93229;2R;Fr;g
Jena;Restabfall;Schlippenstraße;24;;7749;N;;;11,60117;50,93233;2R;Fr;g
Jena;Restabfall;Schlippenstraße;24A;;7749;N;;;11,60117;50,93233;2R;Fr;g
Jena;Restabfall;Schlippenstraße;24B;;7749;N;;;11,60117;50,93233;2R;Fr;g
Jena;Restabfall;Schlippenstraße;26;;7749;N;;;11,60082;50,93233;2R;Fr;g
Jena;Restabfall;Schlippenstraße;3;;7749;N;;;11,60384;50,93155;2R;Fr;g
Jena;Restabfall;Schlippenstraße;30;;7749;N;;;11,60012;50,93230;2R;Fr;g
Jena;Restabfall;Schlippenstraße;32;;7749;N;;Wenigenjena;11,60251;50,93212;2R;Fr;g
Jena;Restabfall;Schlippenstraße;33;;7749;N;;;11,60191;50,93216;2R;Fr;g
Jena;Restabfall;Schlippenstraße;35;;7749;N;;;11,60168;50,93217;2R;Fr;g
Jena;Restabfall;Schlippenstraße;37;;7749;N;;;11,60145;50,93219;2R;Fr;g
Jena;Restabfall;Schlippenstraße;39;;7749;N;;;11,60122;50,93221;2R;Fr;g
Jena;Restabfall;Schlippenstraße;4;;7749;N;;;11,60356;50,93184;2R;Fr;g
Jena;Restabfall;Schlippenstraße;41;;7749;N;;;11,60100;50,93223;2R;Fr;g
Jena;Restabfall;Schlippenstraße;43;;7749;N;;;11,60077;50,93222;2R;Fr;g
Jena;Restabfall;Schlippenstraße;45;;7749;N;;;11,60054;50,93221;2R;Fr;g
Jena;Restabfall;Schlippenstraße;47;;7749;N;;;11,60031;50,93219;2R;Fr;g
Jena;Restabfall;Schlippenstraße;47A;;7749;N;;;11,60031;50,93219;2R;Fr;g
Jena;Restabfall;Schlippenstraße;49;;7749;N;;;11,60008;50,93218;2R;Fr;g
Jena;Restabfall;Schlippenstraße;5;;7749;N;;;11,60368;50,93163;2R;Fr;g
Jena;Restabfall;Schlippenstraße;6;;7749;N;;;11,60324;50,93200;2R;Fr;g
Jena;Restabfall;Schlippenstraße;7;;7749;N;;;11,60352;50,93171;2R;Fr;g
Jena;Restabfall;Schlippenstraße;9;;7749;N;;Wenigenjena;11,60337;50,93179;2R;Fr;g
Jena;Restabfall;Schloßberggasse;1;;7745;N;;;11,59542;50,89589;2R;Do;g
Jena;Restabfall;Schloßberggasse;1A;;7745;N;;;11,59542;50,89589;2R;Do;g
Jena;Restabfall;Schloßberggasse;1B;;7745;N;;;11,59542;50,89589;2R;Do;g
Jena;Restabfall;Schloßberggasse;2;;7745;N;;;11,59522;50,89589;2R;Do;g
Jena;Restabfall;Schloßberggasse;3;;7745;N;;;11,59503;50,89572;2R;Do;g
Jena;Restabfall;Schloßberggasse;4;;7745;N;;;11,59456;50,89583;2R;Do;g
Jena;Restabfall;Schloßberggasse;5;;7745;N;;;11,59448;50,89572;2R;Do;g
Jena;Restabfall;Schloßberggasse;7;;7745;N;;;11,59393;50,89572;2R;Do;g
Jena;Restabfall;Schloßberggasse;7A;;7745;N;;;11,59393;50,89572;2R;Do;g
Jena;Restabfall;Schloßberggasse;7B;;7745;N;;;11,59393;50,89572;2R;Do;g
Jena;Restabfall;Schloßberggasse;9;;7745;N;;;11,59364;50,89598;2R;Do;g
Jena;Restabfall;Schloßgasse;1;;7743;N;;;11,58913;50,92888;2R;Mi;w
Jena;Restabfall;Schloßgasse;11;;7743;N;;;11,58900;50,92987;2R;Mi;w
Jena;Restabfall;Schloßgasse;12+13;;7743;N;;;11,58900;50,92994;2R;Mi;w
Jena;Restabfall;Schloßgasse;2;;7743;N;;;11,58919;50,92912;2R;Mi;w
Jena;Restabfall;Schloßgasse;20;;7743;N;;Zentrum;11,58934;50,92898;2R;Mi;w
Jena;Restabfall;Schloßgasse;2a;;7743;N;;;11,58919;50,92912;2R;Mi;w
Jena;Restabfall;Schloßgasse;3-4;;7743;N;;;11,58897;50,92935;2R;Mi;w
Jena;Restabfall;Schneckengasse;1;;7747;N;;;11,60590;50,89581;2R;Do;u
Jena;Restabfall;Schneckengasse;3;;7747;N;;;11,60639;50,89576;2R;Do;u
Jena;Restabfall;Schomerusstraße;11;;7745;N;;;11,57937;50,89828;4R;Do;w
Jena;Restabfall;Schomerusstraße;11;;7745;N;;;11,57937;50,89828;4R;Mo;w
Jena;Restabfall;Schomerusstraße;13-21;;7745;N;;;11,57920;50,89854;4R;Do;w
Jena;Restabfall;Schomerusstraße;13-21;;7745;N;;;11,57920;50,89854;4R;Mo;w
Jena;Restabfall;Schomerusstraße;15;;7745;N;;;11,57904;50,89872;2R;Do;u
Jena;Restabfall;Schomerusstraße;1-7;;7745;N;;;11,57991;50,89696;4R;Do;w
Jena;Restabfall;Schomerusstraße;1-7;;7745;N;;;11,57991;50,89696;4R;Mo;w
Jena;Restabfall;Schomerusstraße;9-9B;;7745;N;;;11,57954;50,89801;4R;Do;w
Jena;Restabfall;Schomerusstraße;9-9B;;7745;N;;;11,57954;50,89801;4R;Mo;w
Jena;Restabfall;Schreckenbachweg;1;;7743;N;;;11,61371;50,95391;2R;Di;g
Jena;Restabfall;Schreckenbachweg;10;;7743;N;;;11,61175;50,95224;2R;Di;g
Jena;Restabfall;Schreckenbachweg;10A;;7743;N;;;11,61175;50,95224;2R;Di;g
Jena;Restabfall;Schreckenbachweg;11;;7743;N;;Löbstedt;11,61193;50,95238;2R;Di;g
Jena;Restabfall;Schreckenbachweg;16;;7743;N;;;11,61284;50,95305;2R;Di;g
Jena;Restabfall;Schreckenbachweg;20;;7743;N;;Löbstedt;11,61355;50,95360;2R;Di;g
Jena;Restabfall;Schreckenbachweg;21;;7743;N;;;11,61373;50,95374;2R;Di;g
Jena;Restabfall;Schreckenbachweg;21;;7743;N;;;11,61373;50,95374;2R;Mo;u
Jena;Restabfall;Schreckenbachweg;22;;7743;N;;;11,61391;50,95388;2R;Di;g
Jena;Restabfall;Schreckenbachweg;22a;;7743;N;;;11,61391;50,95388;2R;Di;g
Jena;Restabfall;Schreckenbachweg;3;;7743;N;;;11,61313;50,95346;4R;Di;g
Jena;Restabfall;Schreckenbachweg;3;;7743;N;;;11,61313;50,95346;4R;Do;u
Jena;Restabfall;Schreckenbachweg;4;;7743;N;;;11,61284;50,95324;2R;Di;g
Jena;Restabfall;Schreckenbachweg;5;;7743;N;;;11,61255;50,95302;2R;Di;g
Jena;Restabfall;Schreckenbachweg;5;;7743;N;;;11,61255;50,95302;2R;Mo;u
Jena;Restabfall;Schreckenbachweg;6;;7743;N;;;11,61226;50,95280;2R;Di;g
Jena;Restabfall;Schreckenbachweg;7;;7743;N;;;11,61196;50,95258;2R;Di;g
Jena;Restabfall;Schreckenbachweg;8;;7743;N;;;11,61167;50,95236;4R;Di;g
Jena;Restabfall;Schreckenbachweg;8;;7743;N;;;11,61167;50,95236;4R;Do;u
Jena;Restabfall;Schrödingerstraße;1-25;;7745;N;;;11,57844;50,89433;4R;Do;w
Jena;Restabfall;Schrödingerstraße;1-25;;7745;N;;;11,57844;50,89433;4R;Mo;prüfen
Jena;Restabfall;Schrödingerstraße;2-42;;7745;N;;;11,57864;50,89431;4R;Do;w
Jena;Restabfall;Schrödingerstraße;2-42;;7745;N;;;11,57864;50,89431;4R;Mo;w
Jena;Restabfall;Schrödingerstraße;27-37;;7745;N;;;11,57556;50,89587;4R;Do;w
Jena;Restabfall;Schrödingerstraße;27-37;;7745;N;;;11,57556;50,89587;4R;Mo;w
Jena;Restabfall;Schrödingerstraße;39;;7745;N;;;11,57334;50,89633;4R;Do;w
Jena;Restabfall;Schrödingerstraße;39;;7745;N;;;11,57334;50,89633;4R;Mo;w
Jena;Restabfall;Schrödingerstraße;44;;7745;N;;;11,57247;50,89717;2R;Do;u
Jena;Restabfall;Schrödingerstraße;44;;7745;N;;;11,57247;50,89717;4R;Do;w
Jena;Restabfall;Schrödingerstraße;44;;7745;N;;;11,57247;50,89717;4R;Mo;prüfen
Jena;Restabfall;Schrödingerstraße;46-62;;7745;N;;;11,57171;50,89820;4R;Do;w
Jena;Restabfall;Schrödingerstraße;46-62;;7745;N;;;11,57171;50,89820;4R;Mo;w
Jena;Restabfall;Schrödingerstraße;51;;7745;N;;;11,57150;50,89792;4R;Do;w
Jena;Restabfall;Schrödingerstraße;51;;7745;N;;;11,57150;50,89792;4R;Mo;w
Jena;Restabfall;Schrödingerstraße;61-85;;7745;N;;;11,57141;50,89735;4R;Do;w
Jena;Restabfall;Schrödingerstraße;61-85;;7745;N;;;11,57141;50,89735;4R;Mo;w
Jena;Restabfall;Schrödingerstraße;64-80;;7745;N;;;11,57102;50,89922;4R;Do;w
Jena;Restabfall;Schrödingerstraße;64-80;;7745;N;;;11,57102;50,89922;4R;Mo;w
Jena;Restabfall;Schrödingerstraße;82-84;;7745;N;;;11,57005;50,90032;4R;Do;w
Jena;Restabfall;Schrödingerstraße;82-84;;7745;N;;;11,57005;50,90032;4R;Mo;w
Jena;Restabfall;Schrödingerstraße;86-92;;7745;N;;;11,57103;50,90170;4R;Do;w
Jena;Restabfall;Schrödingerstraße;86-92;;7745;N;;;11,57103;50,90170;4R;Mo;prüfen
Jena;Restabfall;Schrödingerstraße;87;;7745;N;;;11,56993;50,90021;2R;Do;u
Jena;Restabfall;Schrödingerstraße;94;;7745;N;;;11,57107;50,90252;4R;Do;w
Jena;Restabfall;Schrödingerstraße;94;;7745;N;;;11,57107;50,90252;4R;Mo;prüfen
Jena;Restabfall;Schrödingerstraße;96;;7745;N;;;11,57128;50,90260;4R;Do;w
Jena;Restabfall;Schrödingerstraße;96;;7745;N;;;11,57128;50,90260;4R;Mo;prüfen
Jena;Restabfall;Schroeterstraße;1;;7745;N;;;11,57382;50,92683;2R;Do;u
Jena;Restabfall;Schroeterstraße;11;;7745;N;;;11,57303;50,92795;2R;Do;u
Jena;Restabfall;Schroeterstraße;12;;7745;N;;;11,57402;50,92772;2R;Do;u
Jena;Restabfall;Schroeterstraße;13;;7745;N;;;11,57268;50,92801;2R;Do;u
Jena;Restabfall;Schroeterstraße;14;;7745;N;;Süd;11,57288;50,92803;2R;Do;u
Jena;Restabfall;Schroeterstraße;15;;7745;N;;Süd;11,57234;50,92806;2R;Do;u
Jena;Restabfall;Schroeterstraße;17;;7745;N;;;11,57196;50,92811;2R;Do;u
Jena;Restabfall;Schroeterstraße;19;;7745;N;;;11,57154;50,92816;2R;Do;u
Jena;Restabfall;Schroeterstraße;21;;7745;N;;;11,57111;50,92820;2R;Do;u
Jena;Restabfall;Schroeterstraße;23;;7745;N;;;11,57069;50,92825;2R;Do;u
Jena;Restabfall;Schroeterstraße;24;;7745;N;;;11,57290;50,92809;2R;Do;u
Jena;Restabfall;Schroeterstraße;25;;7745;N;;;11,57028;50,92817;2R;Do;u
Jena;Restabfall;Schroeterstraße;26;;7745;N;;;11,57069;50,92836;2R;Do;u
Jena;Restabfall;Schroeterstraße;27;;7745;N;;;11,56985;50,92813;2R;Do;u
Jena;Restabfall;Schroeterstraße;29;;7745;N;;;11,56943;50,92810;2R;Do;u
Jena;Restabfall;Schroeterstraße;3;;7745;N;;;11,57387;50,92748;2R;Do;u
Jena;Restabfall;Schroeterstraße;4;;7745;N;;;11,57398;50,92643;2R;Do;u
Jena;Restabfall;Schroeterstraße;5;;7745;N;;;11,57385;50,92767;2R;Do;u
Jena;Restabfall;Schroeterstraße;6+10;;7745;N;;;11,57399;50,92670;2R;Do;u
Jena;Restabfall;Schroeterstraße;6a;;7745;N;;;11,57399;50,92670;2R;Do;u
Jena;Restabfall;Schroeterstraße;6B;;7745;N;;;11,57399;50,92670;2R;Do;u
Jena;Restabfall;Schroeterstraße;6c;;7745;N;;;11,57399;50,92670;2R;Do;u
Jena;Restabfall;Schroeterstraße;7;;7745;N;;;11,57362;50,92782;2R;Do;u
Jena;Restabfall;Schroeterstraße;9;;7745;N;;;11,57338;50,92790;2R;Do;u
Jena;Restabfall;Schubertweg;1;;7743;N;;;11,62180;50,96528;2R;Mo;u
Jena;Restabfall;Schubertweg;10;;7743;N;;;11,62150;50,96544;2R;Mo;u
Jena;Restabfall;Schubertweg;12;;7743;N;;;11,62139;50,96545;2R;Mo;u
Jena;Restabfall;Schubertweg;14;;7743;N;;;11,62128;50,96547;2R;Mo;u
Jena;Restabfall;Schubertweg;16;;7743;N;;;11,62117;50,96548;2R;Mo;u
Jena;Restabfall;Schubertweg;18;;7743;N;;;11,62106;50,96550;2R;Mo;u
Jena;Restabfall;Schubertweg;2;;7743;N;;;11,62194;50,96538;2R;Mo;u
Jena;Restabfall;Schubertweg;20;;7743;N;;Zwätzen;11,62094;50,96551;2R;Mo;u
Jena;Restabfall;Schubertweg;22;;7743;N;;Zwätzen;11,62083;50,96553;2R;Mo;u
Jena;Restabfall;Schubertweg;3;;7743;N;;;11,62150;50,96532;2R;Mo;u
Jena;Restabfall;Schubertweg;4;;7743;N;;;11,62183;50,96540;2R;Mo;u
Jena;Restabfall;Schubertweg;5;;7743;N;;;11,62120;50,96536;2R;Mo;u
Jena;Restabfall;Schubertweg;6;;7743;N;;;11,62172;50,96541;2R;Mo;u
Jena;Restabfall;Schubertweg;7;;7743;N;;Zwätzen;11,62089;50,96540;2R;Mo;u
Jena;Restabfall;Schubertweg;8;;7743;N;;;11,62161;50,96542;2R;Mo;u
Jena;Restabfall;Schulgasse;1;;7743;N;;;11,61409;50,95916;2R;Di;g
Jena;Restabfall;Schulgasse;2;;7743;N;;;11,61395;50,95934;2R;Di;g
Jena;Restabfall;Schulgasse;3;;7743;N;;;11,61363;50,95933;2R;Di;g
Jena;Restabfall;Schulgasse;3a;;7743;N;;Zwätzen;11,61386;50,95924;2R;Di;g
Jena;Restabfall;Schulstraße;10;;7749;N;;;11,59912;50,93090;2R;Fr;g
Jena;Restabfall;Schulstraße;11;;7749;N;;;11,59862;50,93028;4R;Mi;w
Jena;Restabfall;Schulstraße;11a;;7749;N;;;11,59862;50,93028;2R;Fr;g
Jena;Restabfall;Schulstraße;12;;7749;N;;;11,59845;50,93009;2R;Fr;g
Jena;Restabfall;Schulstraße;13;;7749;N;;;11,59844;50,92997;2R;Fr;g
Jena;Restabfall;Schulstraße;14;;7749;N;;;11,59828;50,92988;2R;Fr;g
Jena;Restabfall;Schulstraße;16;;7749;N;;;11,59803;50,92955;2R;Fr;g
Jena;Restabfall;Schulstraße;17;;7749;N;;;11,59776;50,92927;2R;Fr;g
Jena;Restabfall;Schulstraße;2;;7749;N;;;11,59776;50,92906;2R;Fr;g
Jena;Restabfall;Schulstraße;3;;7749;N;;;11,59800;50,92930;2R;Fr;g
Jena;Restabfall;Schulstraße;5;;7749;N;;;11,59824;50,92958;2R;Fr;g
Jena;Restabfall;Schulstraße;8;;7749;N;;;11,59852;50,92993;2R;Fr;g
Jena;Restabfall;Schulweg;1;;7751;N;;;11,56312;50,95168;2R;Mo;g
Jena;Restabfall;Schulweg;13;;7751;N;;;11,56194;50,95265;2R;Mo;g
Jena;Restabfall;Schulweg;1a;;7751;N;;;11,56312;50,95168;2R;Mo;g
Jena;Restabfall;Schulweg;3;;7751;N;;;11,56288;50,95189;2R;Mo;g
Jena;Restabfall;Schulweg;5;;7751;N;;;11,56263;50,95210;2R;Mo;g
Jena;Restabfall;Schulweg;7;;7751;N;;;11,56238;50,95232;2R;Mo;g
Jena;Restabfall;Schulweg;9;;7751;N;;;11,56217;50,95249;2R;Mo;g
Jena;Restabfall;Schützenhofstraße;;;7743;N;;;11,59766;50,95000;4R;Mo;g
Jena;Restabfall;Schützenhofstraße;1;;7743;N;;;11,59356;50,94341;2R;Do;g
Jena;Restabfall;Schützenhofstraße;101;;7743;N;;Löbstedt;11,60245;50,94994;4R;Mo;w
Jena;Restabfall;Schützenhofstraße;102-108;;7743;N;;;11,60033;50,95046;4R;Mo;w
Jena;Restabfall;Schützenhofstraße;103;;7743;N;;;11,60139;50,95070;4R;Mo;w
Jena;Restabfall;Schützenhofstraße;11;;7743;N;;;11,59359;50,94542;2R;Do;g
Jena;Restabfall;Schützenhofstraße;12;;7743;N;;;11,59377;50,94543;2R;Do;g
Jena;Restabfall;Schützenhofstraße;14;;7743;N;;;11,59373;50,94591;2R;Do;g
Jena;Restabfall;Schützenhofstraße;16;;7743;N;;;11,59384;50,94606;2R;Do;g
Jena;Restabfall;Schützenhofstraße;17;;7743;N;;;11,59357;50,94596;2R;Do;g
Jena;Restabfall;Schützenhofstraße;18;;7743;N;;;11,59395;50,94621;2R;Do;g
Jena;Restabfall;Schützenhofstraße;19;;7743;N;;;11,59369;50,94613;2R;Do;g
Jena;Restabfall;Schützenhofstraße;21;;7743;N;;;11,59380;50,94629;2R;Do;g
Jena;Restabfall;Schützenhofstraße;22;;7743;N;;;11,59416;50,94651;2R;Do;g
Jena;Restabfall;Schützenhofstraße;23;;7743;N;;;11,59392;50,94645;2R;Do;g
Jena;Restabfall;Schützenhofstraße;24;;7743;N;;;11,59427;50,94666;2R;Do;g
Jena;Restabfall;Schützenhofstraße;25;;7743;N;;;11,59403;50,94661;2R;Do;g
Jena;Restabfall;Schützenhofstraße;26;;7743;N;;;11,59437;50,94680;2R;Do;g
Jena;Restabfall;Schützenhofstraße;27;;7743;N;;;11,59415;50,94677;2R;Do;g
Jena;Restabfall;Schützenhofstraße;28;;7743;N;;;11,59448;50,94695;2R;Do;g
Jena;Restabfall;Schützenhofstraße;29;;7743;N;;;11,59427;50,94693;2R;Do;g
Jena;Restabfall;Schützenhofstraße;3;;7743;N;;;11,59397;50,94413;2R;Do;g
Jena;Restabfall;Schützenhofstraße;30;;7743;N;;;11,59458;50,94710;2R;Do;g
Jena;Restabfall;Schützenhofstraße;31;;7743;N;;;11,59438;50,94709;2R;Do;g
Jena;Restabfall;Schützenhofstraße;32;;7743;N;;;11,59469;50,94725;2R;Do;g
Jena;Restabfall;Schützenhofstraße;33;;7743;N;;;11,59450;50,94725;2R;Do;g
Jena;Restabfall;Schützenhofstraße;34;;7743;N;;;11,59480;50,94740;2R;Do;g
Jena;Restabfall;Schützenhofstraße;35;;7743;N;;;11,59461;50,94742;2R;Do;g
Jena;Restabfall;Schützenhofstraße;36;;7743;N;;;11,59490;50,94755;2R;Do;g
Jena;Restabfall;Schützenhofstraße;37;;7743;N;;;11,59473;50,94758;2R;Do;g
Jena;Restabfall;Schützenhofstraße;38;;7743;N;;;11,59501;50,94770;2R;Do;g
Jena;Restabfall;Schützenhofstraße;4;;7743;N;;;11,59419;50,94396;2R;Do;g
Jena;Restabfall;Schützenhofstraße;40;;7743;N;;;11,59519;50,94793;2R;Do;g
Jena;Restabfall;Schützenhofstraße;41;;7743;N;;;11,59494;50,94788;2R;Do;g
Jena;Restabfall;Schützenhofstraße;41A;;7743;N;;;11,59494;50,94788;2R;Do;g
Jena;Restabfall;Schützenhofstraße;42;;7743;N;;;11,59573;50,94838;2R;Do;g
Jena;Restabfall;Schützenhofstraße;42A;;7743;N;;;11,59573;50,94838;2R;Do;g
Jena;Restabfall;Schützenhofstraße;43A;;7743;N;;;11,59538;50,94827;4R;Do;w
Jena;Restabfall;Schützenhofstraße;44-48;;7743;N;;;11,59639;50,94889;4R;Mo;w
Jena;Restabfall;Schützenhofstraße;49;;7743;N;;;11,59715;50,94966;2R;Mo;g
Jena;Restabfall;Schützenhofstraße;50-60;;7743;N;;;11,59704;50,94939;4R;Mo;w
Jena;Restabfall;Schützenhofstraße;53;;7743;N;;;11,59759;50,95002;2R;Mo;g
Jena;Restabfall;Schützenhofstraße;55;;7743;N;;;11,59781;50,95021;2R;Mo;g
Jena;Restabfall;Schützenhofstraße;57;;7743;N;;;11,59804;50,95039;2R;Mo;g
Jena;Restabfall;Schützenhofstraße;59;;7743;N;;;11,59826;50,95057;2R;Mo;g
Jena;Restabfall;Schützenhofstraße;6;;7743;N;;;11,59411;50,94423;2R;Do;g
Jena;Restabfall;Schützenhofstraße;62-72;;7743;N;;;11,59808;50,95024;4R;Mo;w
Jena;Restabfall;Schützenhofstraße;65-69;;7743;N;;;11,59847;50,95074;4R;Mo;w
Jena;Restabfall;Schützenhofstraße;7;;7743;N;;;11,59384;50,94450;2R;Do;g
Jena;Restabfall;Schützenhofstraße;7;;7743;N;;;11,59384;50,94450;4R;Do;g
Jena;Restabfall;Schützenhofstraße;71-75;;7743;N;;;11,59904;50,95120;4R;Mo;w
Jena;Restabfall;Schützenhofstraße;74-84;;7743;N;;;11,59917;50,95113;4R;Mo;w
Jena;Restabfall;Schützenhofstraße;77-81;;7743;N;;;11,59963;50,95165;4R;Mo;w
Jena;Restabfall;Schützenhofstraße;83;;7743;N;;;11,60017;50,95219;2R;Mo;g
Jena;Restabfall;Schützenhofstraße;86;;7743;N;;;11,60045;50,95179;4R;Mo;w
Jena;Restabfall;Schützenhofstraße;9;;7743;N;;;11,59373;50,94482;2R;Do;g
Jena;Restabfall;Schützenhofstraße;91-95;;7743;N;;Löbstedt;11,60185;50,95116;4R;Mo;w
Jena;Restabfall;Schützenhofstraße;94;;7743;N;;;11,60075;50,95094;4R;Mo;w
Jena;Restabfall;Schweizerhöhenweg;1;;7745;N;;;11,57020;50,92916;2R;Do;g
Jena;Restabfall;Schweizerhöhenweg;13;;7745;N;;;11,56150;50,92798;2R;Do;g
Jena;Restabfall;Schweizerhöhenweg;15;;7745;N;;;11,56225;50,92862;2R;Do;g
Jena;Restabfall;Schweizerhöhenweg;15A;;7745;N;;;11,56225;50,92862;2R;Do;g
Jena;Restabfall;Schweizerhöhenweg;2;;7745;N;;;11,56981;50,92928;2R;Do;g
Jena;Restabfall;Schweizerhöhenweg;3;;7745;N;;;11,56943;50,92944;2R;Do;g
Jena;Restabfall;Schweizerhöhenweg;3a;;7745;N;;;11,56943;50,92944;2R;Do;g
Jena;Restabfall;Schweizerhöhenweg;4;;7745;N;;;11,56747;50,92972;2R;Do;g
Jena;Restabfall;Seidelstraße;1;;7749;N;;;11,59050;50,92294;2R;Do;u
Jena;Restabfall;Seidelstraße;10;;7749;N;;;11,59076;50,92096;2R;Do;u
Jena;Restabfall;Seidelstraße;11;;7749;N;;;11,59079;50,92074;2R;Do;u
